"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1797884520043295133","Tue Jun 04 06:54:07 +0000 2024","8","halo tolong dong yang mau dm baca dulu ini sama thread dibawahnya ada juga. klo mau lihat penagihan dll ad di pinned thread scroll aja lengkap. oya btw sekarang gw udah masuk bulan ke-13 galbay pinjol. tolong punten soalnya capek balesin yg itu2 aja","1797884520043295133","","","in","San Francisco, CA","0","0","0","https://x.com/keluhkesahcaca/status/1797884520043295133","1582096523139350529","keluhkesahcaca"
"1795635575925653742","Wed May 29 01:57:37 +0000 2024","8","Masuk? #zonauang","1795635575925653742","","","in","start 08:00 - sleep💤","0","0","0","https://x.com/bnrbgt/status/1795635575925653742","1616271314578460673","bnrbgt"
"1592323675197681665","Tue Nov 15 01:08:42 +0000 2022","15768","breaking news : ratusan mahasiswa IPB diduga terjerat pinjol total dana bergulir ditaksir mencapai angka miliyar. saat ini pihak kampus tengah melakukan upaya-upaya bantuan hukum.","1592323675197681665","","","in","Kota Bengkulu, Indonesia","1107","577","2994","https://x.com/direktoridosen/status/1592323675197681665","1901591046","direktoridosen"
"1796058615683371084","Thu May 30 05:58:37 +0000 2024","4","Bukannya gamau dideketin trauma sama yang masih punya urusan dengan pinjol","1796058615683371084","","","in","Karawang","0","2","0","https://x.com/Lxngga/status/1796058615683371084","964497086958809088","Lxngga"
"1797224830410100736","Sun Jun 02 11:12:50 +0000 2024","6","Intinya yang belum pernah pinjol jangan pernah pake pinjol ! Yang sudah pake pinjol beranikan dirimu untuk galbay ! Sebelum kau hancur !","1797224855139664345","","solusipinjoll","in","Bandung, Jawa Barat","0","1","2","https://x.com/solusipinjoll/status/1797224855139664345","1382794203432853507","solusipinjoll"
"1797906490331975857","Tue Jun 04 08:21:25 +0000 2024","2","Congrats!! Boleh kirim E-wallet nya ke dm aku ya @SilaKim6 @alvchive https://t.co/jDBqXA4MHf","1797906490331975857","https://pbs.twimg.com/media/GPNya90aQAA_iv8.jpg","","in","Her public note","0","3","0","https://x.com/rebibillyhills/status/1797906490331975857","1486223228435853319","rebibillyhills"
"1556472729603166210","Mon Aug 08 02:49:51 +0000 2022","4695","Penyakit lama. Klo saya blh tebak kamu daftar JENIUS dan Pinjol yg tiba2 nagih kamu itu Kredit Pintar? Bener ngga?","1556472729603166210","","","in","","394","167","1912","https://x.com/Partono_ADjem/status/1556472729603166210","830258717341806592","Partono_ADjem"
"1795379900238766129","Tue May 28 09:01:39 +0000 2024","9","Bad financial decision: - Pinjol - Pake paylater ugal an - Thrifting tapi gak nawar - Pinjemin uang ke keluarga - Pinjemin uang ke temen - Masuk Sephora - Beli konten trakteer ato G-Drive Lanjutin kalo ada yang lain ","1795379900238766129","","","in","Jakarta","0","2","2","https://x.com/brenbrndn/status/1795379900238766129","2262816079","brenbrndn"
"1797383806502183202","Sun Jun 02 21:44:27 +0000 2024","10","Yeuhhhhhhh LOGIKANYA TIDAK DI PAKAI!!! INCOME DIA GEDE NGAPAIN MINTA LO BUAT PINJAL PINJOL?!!!!! Dari situ aja udah jelas kalo income dia yang segitu cuman halu2! ","1797383806502183202","","","in","Karawang Timur, Indonesia","0","3","0","https://x.com/Setobeli_Mungil/status/1797383806502183202","1682762385403285504","Setobeli_Mungil"
"1796524243947290987","Fri May 31 12:48:52 +0000 2024","7","Sanjaya ikut pamer foto KTP. NIK dan alamat disensor khawatir disalahgunakan ke pinjol. #OCsbase #OC #DaindrawsOC #artidn https://t.co/r61sjdw76F","1796524243947290987","https://pbs.twimg.com/media/GO6IeGnagAAr8TY.jpg","","in","","0","0","2","https://x.com/daindraws/status/1796524243947290987","1642976177194434560","daindraws"
"1798129530735096047","Tue Jun 04 23:07:42 +0000 2024","10","Kehadiran Jalan Trans-Papua tdk saja memberi kemudahan dlm mobilitas manusia jasa dan barang tetapi juga manfaat secara ekonomi telah dirasakan oleh masyarakat Papua. Demi pemerataan dan perwujudan keadilan #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/qz9ESErnul","1798129530735096047","https://pbs.twimg.com/media/GPQ9R3vbcAAt8L1.jpg","","in","","1","4","10","https://x.com/Nidyna10/status/1798129530735096047","1710309382293004288","Nidyna10"
"1384478754706137094","Tue Apr 20 12:07:12 +0000 2021","2592","Pinjol. Tiba2 satu mobil a***nza hitam berenti dpn rumah. Isinya cowok badan tegap2 ada 5 orang. Ada yg pinjem uang pake alamat rmh gw. Ko bisa? Nama yg pinjem katanya Yendra udah dibilangin ga kenal nama itu kagak percaya. celingukan kedlm rumah &amp; ngerusak pot bunga ","1384478754706137094","","","in","DKI Jakarta, Indonesia","59","254","658","https://x.com/zomet13/status/1384478754706137094","1189195077836398592","zomet13"
"1798140910372638721","Tue Jun 04 23:52:55 +0000 2024","15","Tim gabungan Bea Cukai menggagalkan penyeludupan 15 9 juta batang rokok ilegal atau yang tidak dilekati pita cukai dalam dua operasi penindakan terpisah di perairan Provinsi Aceh. ___ Bayar 2jt Mbappe Luhut Pinjol #Gajike13Cair Sumatera Innalillahi https://t.co/OcHI97iMRA","1798140910372638721","https://pbs.twimg.com/media/GPRHn4gbcAA-Z9r.jpg","","in","Indonesia","2","2","12","https://x.com/Saodah1234/status/1798140910372638721","1272953532535062529","Saodah1234"
"1797881619287863711","Tue Jun 04 07:51:50 +0000 2024","7","@kumparan BUMN ngais utang Pinjol.... &gt;&gt; indikasi TPPU","1797899046520303785","","kumparan","in","Indonesia","0","0","0","https://x.com/SazaKubilla/status/1797899046520303785","1081175844511313920","SazaKubilla"
"1798137075268825429","Tue Jun 04 23:37:41 +0000 2024","12","PLT Kepala Otorita IKN Nusantara Basuki Hadimuljono Segera Selesaikan 2.086 Ha Lahan Yang Masih Bermasalah Basuki akan segera menyelesaikan persoalan tersebut dengan mengutamakan kepentingan rakyat. Bayar 2jt Mbappe Luhut Pinjol #Gajike13Cair Sumatera Innalillahi https://t.co/GFa3GaAmEz","1798137075268825429","https://pbs.twimg.com/media/GPREI79bYAA3cUR.jpg","","in","DKI Jakarta, Indonesia","2","2","8","https://x.com/rasa2086/status/1798137075268825429","1290494259791933443","rasa2086"
"1795286500340556281","Wed May 29 03:20:14 +0000 2024","2","Aceh sdg di rusak dgn Narkoba LBGT Pinjol dan Judol https://t.co/rGPPDV5GMw","1795656366205575550","https://pbs.twimg.com/ext_tw_video_thumb/1795656264384712704/pu/img/sbCVoYhlqWH9XqyQ.jpg","Aceh","in","Aceh, Indonesia","0","2","0","https://x.com/Aceh/status/1795656366205575550","9688522","Aceh"
"1798130726157816239","Tue Jun 04 23:12:27 +0000 2024","9","Mari kita sukseskan Pilkada untuk memilih gubernur bupati dan wali kota yg diselenggarakan serentak di seluruh daerah. Dengan menjadi pemilih yg bijak masyarakat turut berkontribusi dalam menyukseskan pelaksanaan Pilkada 2024. _ Bayar 2jt Mbappe Luhut Pinjol Pagi #Gajike13Cair https://t.co/8iVdJD25t8","1798130726157816239","https://pbs.twimg.com/media/GPQ-XK9a8AAlQ4g.jpg","","in","","1","0","8","https://x.com/Tatarori80/status/1798130726157816239","1373275046970462214","Tatarori80"
"1798137467167752454","Tue Jun 04 23:39:14 +0000 2024","11","Kapendam Cenderawasih: OPM Gerombolan yang Ingin Papua Terpuruk Kapendam XVII Cenderawasih Letkol Inf Candra Kurniawan merespons masifnya serangan Organisasi Papua Merdeka (OPM) dengan sasaran warga sipil. #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/bWXFsGNBSk","1798137467167752454","https://pbs.twimg.com/ext_tw_video_thumb/1798137413262524416/pu/img/SqiHdyYZouSDROc7.jpg","","in","DKI Jakarta, Indonesia","1","3","10","https://x.com/rasa2086/status/1798137467167752454","1290494259791933443","rasa2086"
"1798021114784047260","Tue Jun 04 15:56:54 +0000 2024","1","[cm] PLEASE NOTICE SENDER‼️ halo teman2 sender boleh minta tolong isiin kuesioner tentang pinjol dong baik yg nggak make make atau ada org terdekatnya pake tolong rep ya (datanya dijamin aman ya dan ngga disuruh isi no hp!!) https://t.co/KpDLnWQWZC","1798021114784047260","https://pbs.twimg.com/media/GPParGObAAAoy31.jpg","","in","","0","23","0","https://x.com/collegemenfess/status/1798021114784047260","1046084008742801408","collegemenfess"
"1797027846835392523","Sat Jun 01 23:02:09 +0000 2024","4","@tanyakanrl oke mari kita urai dulu - soal dia ancem sebar video tidak tidak itu segera hubungi lbh atau komnas perempuan. banyak di twt yang udah sebar hotline nya tapi aku ga save - soal pinjol karena ini ilegal ga akan kena bi checking jadi kalo ga dibayar si gapapa","1797040972167360660","","tanyakanrl","in","location unknown","0","2","0","https://x.com/chibicatsaurus/status/1797040972167360660","1028859896341512192","chibicatsaurus"
"1797594303050723768","Mon Jun 03 11:53:45 +0000 2024","6","@AsahPolaPikir Mau punya cicilan KPR cicilan Pinjol cicilan mobil yg gajinya UMR atau lebih judulnya WAJIB ikut Tapera.","1797597537320440101","","AsahPolaPikir","in","","0","0","0","https://x.com/sucipto0212/status/1797597537320440101","3018952314","sucipto0212"
"1798142689772441716","Tue Jun 04 23:59:59 +0000 2024","4","Saat ini kalangan bawah indonesia dihajar judi online pay later dan pinjol . Kalangan menengah dihajar investasi bodong . Dimana kehadiran pemerintah sebenernya https://t.co/CNNS9lm083","1798142689772441716","https://pbs.twimg.com/media/GPRJPMtbcAAGa8d.jpg","","in","","0","3","0","https://x.com/andikaseb/status/1798142689772441716","190170610","andikaseb"
"1795729987213164715","Wed May 29 08:12:46 +0000 2024","3","pada buru2 amat berasa dikejar pinjol","1795729987213164715","","","in","unlabeled.","0","7","0","https://x.com/mortefiq/status/1795729987213164715","746244364725157888","mortefiq"
"1798198933916885045","Wed Jun 05 03:43:29 +0000 2024","5","Kayanya kalo dah bebas pinjol tenang bgt idupku ","1798198933916885045","","","in","Side B | Jakarta , Bekasi","0","5","0","https://x.com/urscrtistvan/status/1798198933916885045","1573183574240788480","urscrtistvan"
"1798128064964317431","Tue Jun 04 23:01:52 +0000 2024","9","Kodam XVII/Cenderawasih membantah adanya prajurit TNI ditembak mati oleh OPM di Kabupaten Puncak Jaya. Itu semua hoax yang sengaja disebar oleh gerombolan OPM dan simpatisannya. ___ #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/XpN0drFJpk","1798128064964317431","https://pbs.twimg.com/ext_tw_video_thumb/1798127972043698176/pu/img/OwY_dU3qMIINMpqX.jpg","","in","East Java, Indonesia","1","3","9","https://x.com/Hansunriko/status/1798128064964317431","1349266626844061696","Hansunriko"
"1798193375251963916","Wed Jun 05 03:21:24 +0000 2024","4","Kerja kerja kerja Hutang hutang hutang Akhirnya Pinjol Judol Pompa terussss https://t.co/iW7YXVLook","1798193375251963916","https://pbs.twimg.com/media/GPR3WBFaYAAZSzA.jpg","","in","Unknown Metaverse ","0","1","1","https://x.com/Iconman221/status/1798193375251963916","1501028490279518208","Iconman221"
"1798127778220667135","Tue Jun 04 23:00:44 +0000 2024","11","Tim gabungan Bea Cukai berhasil menggagalkan penyelundupan 15 juta batang rokok ilegal dalam dia kali penangkapan selama Mei 2024 di perairan Aceh. Selain rokok petugas juga mengamankan 5 pelaku dari operasi tersebut. Bayar 2jt Mbappe Luhut Pinjol #Gajike13Cair Sumatera https://t.co/CuZ3X78sIJ","1798127778220667135","https://pbs.twimg.com/media/GPQ7r0fbMAAky_i.jpg","","in","Indonesia","1","3","8","https://x.com/Anggita_lung/status/1798127778220667135","2907040202","Anggita_lung"
"1798131430620647846","Tue Jun 04 23:15:15 +0000 2024","11","OPM selalu menginginkan pertumpahan darah dan ingin masyarakat menderita. Mereka penjahat-penjahat kemanusiaan. Kapendam Cenderawasih menegaskan TNI ttap akan bertindak tegas utk menjaga dan melayani masyarakat. #TumpasKSTPelanggarHAM _ Bayar 2jt Mbappe Luhut Pinjol Sumatera https://t.co/ZNxxrca0gQ","1798131430620647846","https://pbs.twimg.com/ext_tw_video_thumb/1798131346579300352/pu/img/gKfob6rIBgS2GiSz.jpg","","in","","1","4","8","https://x.com/Tatarori80/status/1798131430620647846","1373275046970462214","Tatarori80"
"1798195658996019705","Wed Jun 05 03:31:59 +0000 2024","17","@ARSIPAJA Urusan bokep aja cepet bgt.. judol pinjol scam dll pada kmna?","1798196040933539986","","ARSIPAJA","in","pluto","0","1","0","https://x.com/bullshitsme/status/1798196040933539986","1456181367906000897","bullshitsme"
"1798025648608522598","Tue Jun 04 16:14:54 +0000 2024","45","Bang hati-hati itu pegang ktp ketemu tukang pinjol ntar","1798025648608522598","","","in","🦢🦈🐱","0","2","0","https://x.com/NATHANPROTECT/status/1798025648608522598","1741765945645989888","NATHANPROTECT"
"1797513454959636691","Mon Jun 03 10:04:41 +0000 2024","63","@tanyakanrl Judol dan pinjol 2sejoli yg harus dimusnahkan tp herannya malah makin menjamur. Tetanggaku jg ada yg sampe 300jt lebih dan siapa yg nanggung? Ortunya yg gatau apa² krn si tersangka kabur ntah kemana sedangkan dc datang bergantian. Trs ada jg yg sampe 400jt yg stress ortunya lah","1797570089895739476","","tanyakanrl","in","","1","6","2","https://x.com/Fat2fat1/status/1797570089895739476","1362059048581885954","Fat2fat1"
"1798135895553683937","Tue Jun 04 23:32:59 +0000 2024","10","OPM Ingin Papua Terpuruk OPM selalu menginginkan pertumpahan darah dan ingin masyarakat menderita. Mereka penjahat-penjahat kemanusiaan dan sudah seharusnya ditindak tegas hingga ke akar-akarnya. #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/0izS0SrtjM","1798135895553683937","https://pbs.twimg.com/ext_tw_video_thumb/1798135839245090816/pu/img/Xz61J0I3_zYSPztk.jpg","","in","Indonesian","1","4","10","https://x.com/Clara_Shinta99/status/1798135895553683937","322559270","Clara_Shinta99"
"1797506276085370924","Mon Jun 03 05:55:49 +0000 2024","3","@tanyarlfes Klo di hpku ada setting buat nolak panggilan dari nomer asing secara otomatis aku pake itu karena nomorku sempet dipake mama jadi kontak darurat pinjol tanpa sepengetahuanku :)","1797507460993044727","","tanyarlfes","in","","0","1","0","https://x.com/chaffelatte_/status/1797507460993044727","1657390156293496832","chaffelatte_"
"1796161993407115430","Thu May 30 15:47:43 +0000 2024","9","@unnesmenfess trus mau minjem uang 1 5 jt tapi gak dibolehin malah temennya yg diblok. ada juga temennya yg disuruh install pinjol wkwk. pdhl sering post hedon post uang thr post dapet 100jt pertama wkwk kocak dah 100jt mending bayar utangmu mbak.","1796206864436494623","","xddyrin","in","","0","2","1","https://x.com/xddyrin/status/1796206864436494623","1276754094892277761","xddyrin"
"1798158741898244422","Wed Jun 05 01:03:46 +0000 2024","9","Bea Cukai gagalkan dua upaya penyelundupan rokok ilegal yang diangkut kapal melalui perairan Aceh pada Mei 2024. Bea Cukai berhasil amankan 15 juta batang rokok ilegal. Bayar 2jt Mbappe Luhut Pinjol Nahan Madrid #Gajike13Cair Sumatera Innalillahi https://t.co/uxvLafPsUY","1798158741898244422","https://pbs.twimg.com/media/GPRX2AVbwAA15Af.jpg","","in","","0","1","9","https://x.com/coema_coemi/status/1798158741898244422","1322908062059962369","coema_coemi"
"1769589513804993022","Mon Mar 18 04:59:52 +0000 2024","10764","Masalah orang-orang sekarang 1) Rumah gak bisa terbeli 2) Harga kebutuhan pokok mahal 3) Upah pekerja gak layak 4) Uang sekolah anak gak ngotak 5) UKT kuliah kalau gak dapet beasiswa harus pinjol. Solusi yang ditawarkan sekarang: 1) Kan rumah bisa sewa atau numpang ortu 2)","1769589513804993022","","","in","Michuhol-gu, Republic of Korea","191","367","3900","https://x.com/ardisatriawan/status/1769589513804993022","170542374","ardisatriawan"
"1796555199534039086","Fri May 31 14:51:52 +0000 2024","2","yuk jgn sampe kena tipu oknum joki pinjol dan sebangsanya udah mah kita puyeng kejebak pinjol eh masih aja disuruh transfer duit ke joki joki penipu ini yg paling bisa buat lawan masalah ini ya kita sendiri...tenang nafas dulu... yuk kuat bareng kita sama-sama debtfree","1796555199534039086","","","in","","0","0","0","https://x.com/tteokxz/status/1796555199534039086","949231097468002304","tteokxz"
"1796673951697101309","Fri May 31 22:43:45 +0000 2024","2","Kok ga punya ktp emang ga ikutan pinjol?","1796673951697101309","","","in","Indonesia","0","0","1","https://x.com/aipsnbrp/status/1796673951697101309","1710685165922738176","aipsnbrp"
"1795265649100603731","Tue May 28 01:27:39 +0000 2024","6","plis hari ini klu ada spam pinjol dr mna pun itu ke aku aja jngn ke kondar","1795265649100603731","","","in","","0","1","3","https://x.com/Peachhvy14/status/1795265649100603731","1775146768726097921","Peachhvy14"
"1798029942686691332","Tue Jun 04 16:31:58 +0000 2024","8","Salah satu indikasi fraud di indofarma ada melakukan pinjol? Dilansir dari temuan BPK dalam hal ini pemegang saham tampaknya yg dimaksud telah melakukan pinjaman online (fintech) serta menampung dana restitusi pajak pada rekening bank yang tidak dilaporkan di laporan keuangan https://t.co/vmGghNiskh","1798029942686691332","https://pbs.twimg.com/media/GPPitC1bMAArz3I.jpg","","in","Planeta Rica, Colombia","0","1","9","https://x.com/5teV3n_Pe9eL/status/1798029942686691332","224431376","5teV3n_Pe9eL"
"1798149217317437595","Wed Jun 05 00:25:56 +0000 2024","12","Mantap nih kinerja Bea Cukai yg berhasil gagalkan penyelundupan 15 9 juta batang rokok di Aceh Penggagalan upaya penyelundupan ini merupakan wujud upaya Bea Cukai dlm memperketat pengawasan &amp; pemberantasan pelanggaran di bidang kepabeanan dan cukai Bayar 2jt Mbappe Luhut Pinjol https://t.co/SZYAXZsAPB","1798149217317437595","https://pbs.twimg.com/media/GPRPLeAbEAAvuM8.jpg","","in","Bandung, Indonesia","1","2","12","https://x.com/septixtang/status/1798149217317437595","1334156528174022659","septixtang"
"1797436331465085288","Mon Jun 03 01:13:10 +0000 2024","2","Intinya gini lo mau minjemin tuh orang duit artinya siap kehilangan uang. Lo siap ilang berapa? Gue sih jujur ga siap ilang duit 3 juta pun. Usahakan jgn pake pinjol buat ngelatih org itu juga kalo BU dan pinjol bukan solusi tp gali lobang tutup lobang.","1797436331465085288","","","in","","0","2","1","https://x.com/morlelahversion/status/1797436331465085288","1694642938608058368","morlelahversion"
"1797212821555724573","Mon Jun 03 01:41:16 +0000 2024","43","@talangijoo Biasa aj lah semua orang berhak kaya trmasuk kyai pendeta atau pemuka agama apapun. Elo aj yg miskin dan iri dengki. Makanya jgn kebanyakan judol dan pinjol haha....","1797443400821842331","","talangijoo","in","Rangkasbitung, Indonesia","0","0","0","https://x.com/mhsyid/status/1797443400821842331","1715142803553214464","mhsyid"
"1797154321320345839","Sun Jun 02 06:32:34 +0000 2024","3","Jangan ngasih pinjem akun pinjol ke siapapun dengan embel² temen pacar keluarga. Nanti aku bayar on time kok Alaaahhhhhhh TAI...","1797154321320345839","","","in","Bekasi, Jawa Barat","0","5","0","https://x.com/EL3G1/status/1797154321320345839","1514615130876629002","EL3G1"
"1797881619287863711","Tue Jun 04 06:51:48 +0000 2024","7","@kumparan Bumn ada pinjol? Keren juga","1797883937597083661","","kumparan","in","","0","0","0","https://x.com/speedyrj/status/1797883937597083661","29346406","speedyrj"
"1767821852305764566","Wed Mar 13 07:55:48 +0000 2024","14584","1) Rumah gak bisa terbeli 2) Harga kebutuhan pokok mahal 3) Upah pekerja gak layak 4) Uang sekolah anak gak ngotak 5) UKT kuliah kalau gak dapet beasiswa harus pinjol. Terus pada bertanya-tanya kenapa generasi muda gak bisa nabung angka nikahnya turun dan memilih","1767821852305764566","","","in","Michuhol-gu, Republic of Korea","307","301","5438","https://x.com/ardisatriawan/status/1767821852305764566","170542374","ardisatriawan"
"1798128030981980525","Tue Jun 04 23:01:44 +0000 2024","10","Kapendam XVII/Cenderawasih Letkol Inf Candra Kurniawan mengatakan warga sipil atas nama Zainul yang ditembak mati OPM di Puncak Jaya bukan anggota TNI. Tidak benar Prajurit TNI ditembak mati OPM di Mulia Kab. Puncak Jaya. #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/nHSjKTC3uZ","1798128030981980525","https://pbs.twimg.com/media/GPQ76kXbsAAzS52.jpg","","in","Indonesia","1","4","9","https://x.com/Anggita_lung/status/1798128030981980525","2907040202","Anggita_lung"
"1795992274213507395","Thu May 30 01:35:00 +0000 2024","9","pinjol tai bgt idup gue beneran kaga tenang","1795992274213507395","","","in","","0","0","12","https://x.com/jtisbig/status/1795992274213507395","1763503843286147072","jtisbig"
"1795645857284628618","Wed May 29 02:38:28 +0000 2024","3","Salah aku jgk terlalu kburu2 ambil keputusan Ok bulan ini terbayar Pinjol.a entah Bulan dpnBank gak cair Bi cheking segala sihBelom lagi Koperasi ku setiap hari adaHbs ya klau gk pinjam sm mereka ke siapa lgi..?saudara gak bkl di bantu di Hina ya️di sinipun sll Zonk","1795645857284628618","","","in","","0","1","0","https://x.com/mayrayeye321/status/1795645857284628618","2895233655","mayrayeye321"
"1795874226852999558","Wed May 29 17:45:56 +0000 2024","6","Bro just showing how hard living in Idn 1. Kerja tengah malem 2. Sulitnya dapetin pendidikan layak dengan tenang 3. Terjerat pinjol karna poin 1&amp;2 4. Ada yang reach out setelah mengalami kehidupan hectic 5. Diteror ditipu lalu diperas","1795874226852999558","","","in","","0","0","0","https://x.com/troughaljourney/status/1795874226852999558","1662132810688372736","troughaljourney"
"1798168805497336117","Wed Jun 05 01:43:46 +0000 2024","4","Dan yg lucunya itu Indofarma yg merupakan perusahaan BUMN malah terlibat pinjol...lha kan aneh banget pdhl BUMN sndr banknya besar2","1798168805497336117","","","in","","0","1","2","https://x.com/AntoniusCDN/status/1798168805497336117","4184979312","AntoniusCDN"
"1797047439662473305","Sat Jun 01 23:33:21 +0000 2024","13","@tanyarlfes CMIIW. pernah denger katanya gt tu orang mau cairin limit paylater kl misal adeknya kakak tf balik ntar malah disuruh ngelunasin pinjol. untuk solusinya kurtaw gimana soalnya kl misal nyasarnya ke rek bank tinggal lapor","1797048822436380819","","tanyarlfes","in","","0","0","0","https://x.com/yofinonuno/status/1797048822436380819","1719205817998888960","yofinonuno"
"1798135682206167534","Tue Jun 04 23:32:09 +0000 2024","9","Jangan Termakan Adu Domba Antara OAP Dan Pendatang Oleh KNPB Adu domba yang dilakukan oleh kelompok separatis yang tidak bertanggungjawab dengan tujuan merusak kerukunan ketentraman dan kedamaian di tanah Papua. #TumpasKSTPelanggarHAM Bayar 2jt Mbappe Luhut Pinjol https://t.co/XkAPndKmWn","1798135682206167534","https://pbs.twimg.com/media/GPRC338agAE2HCu.jpg","","in","Indonesian","1","3","9","https://x.com/Clara_Shinta99/status/1798135682206167534","322559270","Clara_Shinta99"
"1796073667446681704","Thu May 30 14:18:36 +0000 2024","5","@CNNIndonesia yaAllah gak kasian sama rakyat? negara udah kaya pinjol","1796184439090819169","","CNNIndonesia","in","she/her","0","1","0","https://x.com/kookiesther/status/1796184439090819169","1304606755687596033","kookiesther"
"1797781592754331657","Tue Jun 04 00:18:30 +0000 2024","5","@worksfess Pikirin aja di luar sana banyak orang yg gapunya kerjaan sampe harus pinjol demi beli beras puasa demi bisa ngeprint CV pulang menghadapi muka kecewa orang tua karena ga lolos interview Nah kalo udah gini setidaknya kerasa kan beruntungnya kamu yg punya kerjaan?","1797784959803097153","","worksfess","in","she/her ll 20+","0","0","0","https://x.com/lavaytera/status/1797784959803097153","852309885286875136","lavaytera"
"1797216793653875184","Sun Jun 02 11:23:30 +0000 2024","29","@tanyakanrl Follow duluan aja langsung follback nih","1797227536403075388","","tanyakanrl","in","","0","0","0","https://x.com/Aria_Consultant/status/1797227536403075388","773221980002721792","Aria_Consultant"
"1797944066988179834","Tue Jun 04 13:41:57 +0000 2024","3","@SerieA_Lawas Inter musim depan ga ada utang pinjol Marotta jadi presiden inter Zanetti tetap wapres Sepertinya Inter makin sulit juara serie B ","1797987154452451415","","SerieA_Lawas","in","","0","1","0","https://x.com/eka_internist1/status/1797987154452451415","1496367764684308480","eka_internist1"
"1797432463972815256","Mon Jun 03 00:57:48 +0000 2024","4","Pelajaran aja sih jadinya Kalo mau pinjol ya mending buat diri sendiri Karena orang lain belum tentu bayar utangnya Ruginya banyak sumpah ini mas tama Udah rugi uang rugi BI check belum lagi disuruh resign Double double","1797432463972815256","","","in","","0","0","1","https://x.com/ArthurianWitch/status/1797432463972815256","538110887","ArthurianWitch"
"1797339180810523027","Sun Jun 02 18:47:08 +0000 2024","4","Jelek bgt mukanya pasti kontolnya loyo karena kebanyakan ngelem. Buat sendernya sedih gw bacanya. Why?? Kek semudah itu buat pinjol ke orang yang notabene belom kenal dari lahir gitu loh. Semoga cepet selesai masalahnya ya","1797339180810523027","","","in","Ndes!","0","0","0","https://x.com/balonadadua/status/1797339180810523027","3286160696","balonadadua"
"1797595086987129331","Tue Jun 04 00:37:35 +0000 2024","9","@yangjujuw Daftarin pinjol aja kalo anaknya gak ada itikad baik. Ada kan foto ktp sama dia pegang ktp. Biar tau rasa","1797789765045219635","","yangjujuw","in","","0","0","0","https://x.com/allenminheeku/status/1797789765045219635","1266571714932031491","allenminheeku"
"1796352335968637217","Fri May 31 01:25:46 +0000 2024","19","Udah kayak daftar pinjol cuma modal KTP bisa langsung gol Bisa dapet gaji setara manajer Pasti gajinya gak kepotong tapera Mentan : Menteri Setan https://t.co/jJcWEism6j","1796352335968637217","https://pbs.twimg.com/media/GO3s7C7aYAAY7k-.jpg","","in","Anseong-si, Republic of Korea","1","8","4","https://x.com/Kopipait__78/status/1796352335968637217","1236229061552140288","Kopipait__78"
"1796909120064512010","Sat Jun 01 14:18:13 +0000 2024","15","Masup ga jam segini? #zonauang","1796909120064512010","","","in","start 08:00 - sleep💤","0","0","0","https://x.com/bnrbgt/status/1796909120064512010","1616271314578460673","bnrbgt"
"1795648316300243437","Wed May 29 23:31:07 +0000 2024","5","@seekforjustices Ini modus udah sering banget dan gak ada kaitannya sm pinjol. Bbrp korban bahkan mau diajak vcs trus diancam mau disebarkan. Korban yg sdh pernah tfr akan diteror secara bertahap 1 pelaku vcs 2 (ngaku) wartawan 3 (ngaku) polisi Intinya mereka semua minta tebusan ...","1795961095410086361","","seekforjustices","in","Indonesia","0","2","2","https://x.com/iamagoodwife/status/1795961095410086361","742949451287961600","iamagoodwife"
"1797155807018316114","Sun Jun 02 06:38:28 +0000 2024","5","Orang lain pada iri sama Raffi Ahmad dan sekelasnya. Lah gue malah iri sama orang gila. Ga ada beban pikiran.","1797155807018316114","","","in","","0","1","3","https://x.com/SamaPinjol/status/1797155807018316114","1696363956007522304","SamaPinjol"
"1797083697671545095","Sun Jun 02 01:51:56 +0000 2024","2","Instagram dan facebook kan sama-sama dari meta. Tapi kenapa preferensi iklannya bisa beda. Di fb banyak banget iklan pinjol &amp; judol. Udah gw hide gw report ganti preferensi iklan gw tetep aja muncul. Tp kalau di ig bersih. Iklan paling ttg lifestyle musik baru tempat wisata","1797083697671545095","","","in","Indonesia","0","2","0","https://x.com/triiwidyan/status/1797083697671545095","410406372","triiwidyan"
"1797177226414485976","Sun Jun 02 08:03:35 +0000 2024","2","Dulu pas belum punya pinjol setiap gajian ngasih ortu tapi cuma lewat buat bayar utang mereka. Padahal pengen banget ngasih uang ke ortu tuh buat mereka seneng-seneng","1797177226414485976","","","in","","0","1","0","https://x.com/fidodhan/status/1797177226414485976","1777016652271661056","fidodhan"
